uptime_s,free_mb,total_mb,percent
 503, 291, 16384, 98
 503, 291, 16384, 98
 504, 291, 16384, 98
 504, 291, 16384, 98
 504, 291, 16384, 98
 504, 274, 16384, 98
 504, 266, 16384, 98
 504, 258, 16384, 98
 504, 257, 16384, 98
 504, 257, 16384, 98
 504, 257, 16384, 98
 505, 257, 16384, 98
 505, 257, 16384, 98
 505, 257, 16384, 98
 505, 257, 16384, 98
 505, 205, 16384, 99
 505, 210, 16384, 99
 505, 207, 16384, 99
 505, 216, 16384, 99
 505, 216, 16384, 99
 505, 216, 16384, 99
 506, 216, 16384, 99
 506, 216, 16384, 99
 506, 216, 16384, 99
 506, 216, 16384, 99
 506, 208, 16384, 99
 506, 208, 16384, 99
 506, 208, 16384, 99
 506, 208, 16384, 99
 506, 208, 16384, 99
 506, 208, 16384, 99
 507, 208, 16384, 99
 507, 208, 16384, 99
 507, 208, 16384, 99
 507, 208, 16384, 99
 507, 194, 16384, 99
 507, 207, 16384, 99
 507, 220, 16384, 99
 507, 220, 16384, 99
 507, 220, 16384, 99
 508, 220, 16384, 99
 508, 220, 16384, 99
 508, 220, 16384, 99
 508, 220, 16384, 99
 508, 220, 16384, 99
 508, 238, 16384, 99
 508, 233, 16384, 99
 508, 245, 16384, 99
 508, 245, 16384, 99
 508, 245, 16384, 99
 509, 245, 16384, 99
 509, 245, 16384, 99
 509, 245, 16384, 99
 509, 245, 16384, 99
 509, 245, 16384, 99
 509, 257, 16384, 98
 509, 283, 16384, 98
 509, 278, 16384, 98
 509, 278, 16384, 98
 509, 278, 16384, 98
 510, 278, 16384, 98
 510, 278, 16384, 98
 510, 278, 16384, 98
 510, 278, 16384, 98
 510, 278, 16384, 98
 510, 363, 16384, 98
 510, 324, 16384, 98
 510, 346, 16384, 98
 510, 361, 16384, 98
 510, 361, 16384, 98
 511, 361, 16384, 98
 511, 361, 16384, 98
 511, 361, 16384, 98
 511, 361, 16384, 98
 511, 361, 16384, 98
 511, 215, 16384, 99
 511, 231, 16384, 99
 511, 221, 16384, 99
 511, 215, 16384, 99
 511, 215, 16384, 99
 512, 215, 16384, 99
 512, 215, 16384, 99
 512, 215, 16384, 99
 512, 215, 16384, 99
 512, 215, 16384, 99
 512, 283, 16384, 98
 512, 293, 16384, 98
 512, 294, 16384, 98
 512, 297, 16384, 98
 512, 297, 16384, 98
 513, 297, 16384, 98
 513, 297, 16384, 98
 513, 297, 16384, 98
 513, 297, 16384, 98
 513, 297, 16384, 98
 513, 282, 16384, 98
 513, 282, 16384, 98
 513, 282, 16384, 98
 513, 282, 16384, 98
 513, 282, 16384, 98
 514, 282, 16384, 98
 514, 282, 16384, 98
 514, 282, 16384, 98
 514, 282, 16384, 98
 514, 282, 16384, 98
 514, 309, 16384, 98
 514, 319, 16384, 98
 514, 386, 16384, 98
 514, 375, 16384, 98
 515, 375, 16384, 98
 515, 375, 16384, 98
 515, 375, 16384, 98
 515, 375, 16384, 98
 515, 375, 16384, 98
 515, 375, 16384, 98
 515, 305, 16384, 98
 515, 272, 16384, 98
 515, 272, 16384, 98
 515, 272, 16384, 98
 516, 272, 16384, 98
 516, 272, 16384, 98
 516, 272, 16384, 98
 516, 272, 16384, 98
 516, 272, 16384, 98
 516, 272, 16384, 98
 516, 261, 16384, 98
 516, 275, 16384, 98
 516, 272, 16384, 98
 516, 272, 16384, 98
 517, 272, 16384, 98
 517, 272, 16384, 98
 517, 272, 16384, 98
 517, 272, 16384, 98
 517, 272, 16384, 98
 517, 272, 16384, 98
 517, 206, 16384, 99
 517, 213, 16384, 99
 517, 213, 16384, 99
 517, 213, 16384, 99
 518, 213, 16384, 99
 518, 213, 16384, 99
 518, 213, 16384, 99
 518, 213, 16384, 99
 518, 213, 16384, 99
 518, 213, 16384, 99
 518, 172, 16384, 99
 518, 168, 16384, 99
 518, 185, 16384, 99
 518, 182, 16384, 99
 519, 182, 16384, 99
 519, 182, 16384, 99
 519, 182, 16384, 99
 519, 182, 16384, 99
 519, 182, 16384, 99
 519, 182, 16384, 99
 519, 179, 16384, 99
 519, 192, 16384, 99
 519, 195, 16384, 99
 519, 195, 16384, 99
 520, 195, 16384, 99
 520, 195, 16384, 99
 520, 195, 16384, 99
 520, 195, 16384, 99
 520, 195, 16384, 99
 520, 195, 16384, 99
 520, 202, 16384, 99
 520, 205, 16384, 99
 520, 230, 16384, 99
 520, 221, 16384, 99
 521, 221, 16384, 99
 521, 221, 16384, 99
 521, 221, 16384, 99
 521, 221, 16384, 99
 521, 221, 16384, 99
 521, 221, 16384, 99
 521, 188, 16384, 99
 521, 187, 16384, 99
 521, 180, 16384, 99
 522, 180, 16384, 99
 522, 180, 16384, 99
 522, 180, 16384, 99
 522, 180, 16384, 99
 522, 180, 16384, 99
 522, 180, 16384, 99
 522, 180, 16384, 99
 522, 182, 16384, 99
 522, 180, 16384, 99
 522, 180, 16384, 99
 523, 180, 16384, 99
 523, 180, 16384, 99
 523, 180, 16384, 99
 523, 180, 16384, 99
 523, 180, 16384, 99
 523, 180, 16384, 99
 523, 180, 16384, 99
 523, 175, 16384, 99
 523, 177, 16384, 99
 523, 175, 16384, 99
 524, 195, 16384, 99
 524, 195, 16384, 99
 524, 195, 16384, 99
 524, 195, 16384, 99
 524, 195, 16384, 99
 524, 195, 16384, 99
 524, 195, 16384, 99
 524, 124, 16384, 99
 524, 118, 16384, 99
 524, 118, 16384, 99
 525, 118, 16384, 99
 525, 118, 16384, 99
 525, 118, 16384, 99
 525, 118, 16384, 99
 525, 118, 16384, 99
 525, 118, 16384, 99
 525, 118, 16384, 99
 525, 112, 16384, 99
 525, 123, 16384, 99
 525, 127, 16384, 99
 526, 127, 16384, 99
 526, 127, 16384, 99
 526, 127, 16384, 99
 526, 127, 16384, 99
 526, 127, 16384, 99
 526, 127, 16384, 99
 526, 127, 16384, 99
 526, 146, 16384, 99
 526, 126, 16384, 99
 526, 128, 16384, 99
 527, 128, 16384, 99
 527, 128, 16384, 99
 527, 128, 16384, 99
 527, 128, 16384, 99
 527, 128, 16384, 99
 527, 128, 16384, 99
 527, 128, 16384, 99
 527, 112, 16384, 99
 527, 121, 16384, 99
 527, 136, 16384, 99
 528, 132, 16384, 99
 528, 132, 16384, 99
 528, 132, 16384, 99
 528, 132, 16384, 99
 528, 132, 16384, 99
 528, 132, 16384, 99
 528, 132, 16384, 99
 528, 125, 16384, 99
 528, 125, 16384, 99
 529, 128, 16384, 99
 529, 128, 16384, 99
 529, 128, 16384, 99
 529, 128, 16384, 99
 529, 128, 16384, 99
 529, 128, 16384, 99
 529, 128, 16384, 99
 529, 128, 16384, 99
 529, 126, 16384, 99
 529, 125, 16384, 99
 530, 142, 16384, 99
 530, 142, 16384, 99
 530, 142, 16384, 99
 530, 142, 16384, 99
 530, 142, 16384, 99
 530, 142, 16384, 99
 530, 142, 16384, 99
 530, 142, 16384, 99
 530, 114, 16384, 99
 530, 108, 16384, 99
 531, 108, 16384, 99
 531, 108, 16384, 99
 531, 108, 16384, 99
 531, 108, 16384, 99
 531, 108, 16384, 99
 531, 108, 16384, 99
 531, 108, 16384, 99
 531, 108, 16384, 99
 531, 105, 16384, 99
 531, 103, 16384, 99
 532, 103, 16384, 99
 532, 103, 16384, 99
 532, 103, 16384, 99
 532, 103, 16384, 99
 532, 103, 16384, 99
 532, 103, 16384, 99
 532, 103, 16384, 99
 532, 103, 16384, 99
 532, 111, 16384, 99
 532, 102, 16384, 99
 533, 102, 16384, 99
 533, 102, 16384, 99
 533, 102, 16384, 99
 533, 102, 16384, 99
 533, 102, 16384, 99
 533, 102, 16384, 99
 533, 102, 16384, 99
 533, 102, 16384, 99
 533, 2459, 16384, 85
 533, 2822, 16384, 83
 534, 2769, 16384, 83
 534, 2769, 16384, 83
 534, 2769, 16384, 83
 534, 2769, 16384, 83
 534, 2769, 16384, 83
 534, 2769, 16384, 83
 534, 2769, 16384, 83
 534, 2769, 16384, 83
 534, 1561, 16384, 90
 534, 1267, 16384, 92
 535, 1261, 16384, 92
 535, 1261, 16384, 92
 535, 1261, 16384, 92
 535, 1261, 16384, 92
 535, 1261, 16384, 92
 535, 1261, 16384, 92
 535, 1261, 16384, 92
 535, 1261, 16384, 92
 535, 149, 16384, 99
 535, 1300, 16384, 92
 536, 2294, 16384, 86
 536, 2190, 16384, 87
 536, 2190, 16384, 87
 536, 2190, 16384, 87
 536, 2190, 16384, 87
 536, 2190, 16384, 87
 536, 2190, 16384, 87
 536, 2190, 16384, 87
 536, 1272, 16384, 92
 536, 912, 16384, 94
 537, 673, 16384, 96
 537, 673, 16384, 96
 537, 673, 16384, 96
 537, 673, 16384, 96
 537, 673, 16384, 96
 537, 673, 16384, 96
 537, 673, 16384, 96
 537, 673, 16384, 96
 537, 380, 16384, 98
 538, 380, 16384, 98
 538, 380, 16384, 98
 538, 380, 16384, 98
 538, 380, 16384, 98
 538, 380, 16384, 98
 538, 380, 16384, 98
 538, 380, 16384, 98
 538, 380, 16384, 98
 538, 209, 16384, 99
 539, 200, 16384, 99
 539, 200, 16384, 99
 539, 200, 16384, 99
 539, 200, 16384, 99
 539, 200, 16384, 99
 539, 200, 16384, 99
 539, 200, 16384, 99
 539, 200, 16384, 99
 539, 200, 16384, 99
 539, 268, 16384, 98
 540, 274, 16384, 98
 540, 274, 16384, 98
 540, 274, 16384, 98
 540, 274, 16384, 98
 540, 274, 16384, 98
 540, 274, 16384, 98
 540, 274, 16384, 98
 540, 274, 16384, 98
 540, 274, 16384, 98
 540, 314, 16384, 98
 541, 315, 16384, 98
 541, 312, 16384, 98
 541, 312, 16384, 98
 541, 312, 16384, 98
 541, 312, 16384, 98
 541, 312, 16384, 98
 541, 312, 16384, 98
 541, 312, 16384, 98
 541, 336, 16384, 98
 542, 344, 16384, 98
 542, 344, 16384, 98
 542, 344, 16384, 98
 542, 344, 16384, 98
 542, 344, 16384, 98
 542, 344, 16384, 98
 542, 344, 16384, 98
 542, 344, 16384, 98
 542, 344, 16384, 98
 542, 285, 16384, 98
 543, 303, 16384, 98
 543, 303, 16384, 98
 543, 303, 16384, 98
 543, 303, 16384, 98
 543, 303, 16384, 98
 543, 303, 16384, 98
 543, 303, 16384, 98
 543, 303, 16384, 98
 543, 303, 16384, 98
 543, 323, 16384, 98
 544, 336, 16384, 98
 544, 323, 16384, 98
 544, 323, 16384, 98
 544, 323, 16384, 98
 544, 323, 16384, 98
 544, 323, 16384, 98
 544, 323, 16384, 98
 544, 323, 16384, 98
 544, 323, 16384, 98
 544, 325, 16384, 98
 545, 325, 16384, 98
 545, 325, 16384, 98
 545, 325, 16384, 98
 545, 325, 16384, 98
 545, 325, 16384, 98
 545, 325, 16384, 98
 545, 325, 16384, 98
 545, 325, 16384, 98
 545, 325, 16384, 98
 546, 319, 16384, 98
 546, 300, 16384, 98
 546, 301, 16384, 98
 546, 301, 16384, 98
 546, 301, 16384, 98
 546, 301, 16384, 98
 546, 301, 16384, 98
 546, 301, 16384, 98
 546, 301, 16384, 98
 546, 301, 16384, 98
 547, 313, 16384, 98
 547, 313, 16384, 98
 547, 313, 16384, 98
 547, 313, 16384, 98
 547, 313, 16384, 98
 547, 313, 16384, 98
 547, 313, 16384, 98
 547, 313, 16384, 98
 547, 313, 16384, 98
 547, 313, 16384, 98
 548, 286, 16384, 98
 548, 277, 16384, 98
 548, 262, 16384, 98
 548, 262, 16384, 98
 548, 262, 16384, 98
 548, 262, 16384, 98
 548, 262, 16384, 98
 548, 262, 16384, 98
 548, 262, 16384, 98
 548, 262, 16384, 98
 549, 244, 16384, 99
 549, 244, 16384, 99
 549, 244, 16384, 99
 549, 244, 16384, 99
 549, 244, 16384, 99
 549, 244, 16384, 99
 549, 244, 16384, 99
 549, 244, 16384, 99
 549, 244, 16384, 99
 549, 198, 16384, 99
 550, 217, 16384, 99
 550, 181, 16384, 99
 550, 181, 16384, 99
 550, 181, 16384, 99
 550, 181, 16384, 99
 550, 181, 16384, 99
 550, 181, 16384, 99
 550, 181, 16384, 99
 550, 181, 16384, 99
 551, 139, 16384, 99
 551, 149, 16384, 99
 551, 149, 16384, 99
 551, 149, 16384, 99
 551, 149, 16384, 99
 551, 149, 16384, 99
 551, 149, 16384, 99
 551, 149, 16384, 99
 551, 149, 16384, 99
 551, 149, 16384, 99
 552, 312, 16384, 98
 552, 326, 16384, 98
 552, 313, 16384, 98
 552, 317, 16384, 98
 552, 317, 16384, 98
 552, 317, 16384, 98
 552, 317, 16384, 98
 552, 317, 16384, 98
 552, 317, 16384, 98
 552, 317, 16384, 98
 553, 299, 16384, 98
 553, 299, 16384, 98
 553, 299, 16384, 98
 553, 299, 16384, 98
 553, 299, 16384, 98
 553, 299, 16384, 98
 553, 299, 16384, 98
 553, 299, 16384, 98
 553, 299, 16384, 98
 553, 299, 16384, 98
 554, 247, 16384, 98
 554, 263, 16384, 98
 554, 263, 16384, 98
 554, 263, 16384, 98
 554, 263, 16384, 98
 554, 263, 16384, 98
 554, 263, 16384, 98
 554, 263, 16384, 98
 554, 263, 16384, 98
 555, 343, 16384, 98
 555, 351, 16384, 98
 555, 344, 16384, 98
 555, 350, 16384, 98
 555, 350, 16384, 98
 555, 350, 16384, 98
 555, 350, 16384, 98
 555, 350, 16384, 98
 555, 350, 16384, 98
 555, 350, 16384, 98
 556, 257, 16384, 98
 556, 257, 16384, 98
 556, 266, 16384, 98
 556, 266, 16384, 98
 556, 266, 16384, 98
 556, 266, 16384, 98
 556, 266, 16384, 98
 556, 266, 16384, 98
 556, 266, 16384, 98
 557, 266, 16384, 98
 557, 280, 16384, 98
 557, 279, 16384, 98
 557, 279, 16384, 98
 557, 279, 16384, 98
 557, 279, 16384, 98
 557, 279, 16384, 98
 557, 279, 16384, 98
 557, 279, 16384, 98
 557, 279, 16384, 98
 558, 279, 16384, 98
 558, 293, 16384, 98
 558, 284, 16384, 98
 558, 284, 16384, 98
 558, 284, 16384, 98
 558, 284, 16384, 98
 558, 284, 16384, 98
 558, 284, 16384, 98
 558, 284, 16384, 98
 558, 284, 16384, 98
 559, 284, 16384, 98
 559, 292, 16384, 98
 559, 292, 16384, 98
 559, 292, 16384, 98
 559, 292, 16384, 98
 559, 292, 16384, 98
 559, 292, 16384, 98
 559, 292, 16384, 98
 559, 292, 16384, 98
 559, 292, 16384, 98
 560, 292, 16384, 98
 560, 193, 16384, 99
 560, 193, 16384, 99
 560, 193, 16384, 99
 560, 193, 16384, 99
 560, 193, 16384, 99
 560, 193, 16384, 99
 560, 193, 16384, 99
 560, 193, 16384, 99
 561, 193, 16384, 99
 561, 221, 16384, 99
 561, 223, 16384, 99
 561, 222, 16384, 99
 561, 222, 16384, 99
 561, 222, 16384, 99
 561, 222, 16384, 99
 561, 222, 16384, 99
 561, 222, 16384, 99
 561, 222, 16384, 99
 562, 222, 16384, 99
 562, 220, 16384, 99
 562, 212, 16384, 99
 562, 218, 16384, 99
 562, 218, 16384, 99
 562, 218, 16384, 99
 562, 218, 16384, 99
 562, 218, 16384, 99
 562, 218, 16384, 99
 562, 218, 16384, 99
 563, 218, 16384, 99
 563, 211, 16384, 99
 563, 236, 16384, 99
 563, 234, 16384, 99
 563, 234, 16384, 99
 563, 234, 16384, 99
 563, 234, 16384, 99
 563, 234, 16384, 99
 563, 234, 16384, 99
 564, 234, 16384, 99
 564, 234, 16384, 99
 564, 249, 16384, 98
 564, 219, 16384, 99
 564, 224, 16384, 99
 564, 222, 16384, 99
 564, 222, 16384, 99
 564, 222, 16384, 99
 564, 222, 16384, 99
 564, 222, 16384, 99
 565, 222, 16384, 99
 565, 222, 16384, 99
 565, 204, 16384, 99
 565, 210, 16384, 99
 565, 210, 16384, 99
 565, 210, 16384, 99
 565, 210, 16384, 99
 565, 210, 16384, 99
 565, 210, 16384, 99
 566, 210, 16384, 99
 566, 210, 16384, 99
 566, 210, 16384, 99
 566, 257, 16384, 98
 566, 249, 16384, 98
 566, 245, 16384, 99
 566, 245, 16384, 99
 566, 245, 16384, 99
 566, 245, 16384, 99
 566, 245, 16384, 99
 567, 245, 16384, 99
 567, 245, 16384, 99
 567, 245, 16384, 99
 567, 208, 16384, 99
 567, 245, 16384, 99
 567, 226, 16384, 99
 567, 226, 16384, 99
 567, 226, 16384, 99
 567, 226, 16384, 99
 567, 226, 16384, 99
 568, 226, 16384, 99
 568, 226, 16384, 99
 568, 226, 16384, 99
 568, 241, 16384, 99
 568, 238, 16384, 99
 568, 238, 16384, 99
 568, 238, 16384, 99
 568, 238, 16384, 99
 568, 238, 16384, 99
 568, 238, 16384, 99
 569, 238, 16384, 99
 569, 238, 16384, 99
 569, 238, 16384, 99
 569, 248, 16384, 98
 569, 248, 16384, 98
 569, 248, 16384, 98
 569, 248, 16384, 98
 569, 248, 16384, 98
 569, 248, 16384, 98
 570, 248, 16384, 98
 570, 248, 16384, 98
 570, 248, 16384, 98
 570, 248, 16384, 98
 570, 281, 16384, 98
 570, 282, 16384, 98
 570, 282, 16384, 98
 570, 282, 16384, 98
 570, 282, 16384, 98
 570, 282, 16384, 98
 571, 282, 16384, 98
 571, 282, 16384, 98
 571, 282, 16384, 98
 571, 282, 16384, 98
 571, 180, 16384, 99
 571, 242, 16384, 99
 571, 226, 16384, 99
 571, 228, 16384, 99
 571, 228, 16384, 99
 572, 228, 16384, 99
 572, 228, 16384, 99
 572, 228, 16384, 99
 572, 228, 16384, 99
 572, 228, 16384, 99
 572, 283, 16384, 98
 572, 295, 16384, 98
 572, 295, 16384, 98
 572, 295, 16384, 98
 572, 295, 16384, 98
 573, 295, 16384, 98
 573, 295, 16384, 98
 573, 295, 16384, 98
 573, 295, 16384, 98
 573, 295, 16384, 98
 573, 329, 16384, 98
 573, 325, 16384, 98
 573, 325, 16384, 98
 573, 325, 16384, 98
 573, 325, 16384, 98
 574, 325, 16384, 98
 574, 325, 16384, 98
 574, 325, 16384, 98
 574, 325, 16384, 98
 574, 325, 16384, 98
 574, 327, 16384, 98
 574, 334, 16384, 98
 574, 339, 16384, 98
 574, 339, 16384, 98
 575, 339, 16384, 98
 575, 339, 16384, 98
 575, 339, 16384, 98
 575, 339, 16384, 98
 575, 339, 16384, 98
 575, 339, 16384, 98
 575, 283, 16384, 98
 575, 294, 16384, 98
 575, 294, 16384, 98
 575, 294, 16384, 98
 576, 294, 16384, 98
 576, 294, 16384, 98
 576, 294, 16384, 98
 576, 294, 16384, 98
 576, 294, 16384, 98
 576, 252, 16384, 98
 576, 258, 16384, 98
 576, 258, 16384, 98
 576, 258, 16384, 98
 577, 258, 16384, 98
 577, 258, 16384, 98
 577, 258, 16384, 98
 577, 258, 16384, 98
 577, 258, 16384, 98
 577, 258, 16384, 98
 577, 321, 16384, 98
 577, 337, 16384, 98
 577, 337, 16384, 98
 577, 337, 16384, 98
 578, 337, 16384, 98
 578, 337, 16384, 98
 578, 337, 16384, 98
 578, 337, 16384, 98
 578, 337, 16384, 98
 578, 337, 16384, 98
 578, 371, 16384, 98
 578, 367, 16384, 98
 578, 367, 16384, 98
 579, 367, 16384, 98
 579, 367, 16384, 98
 579, 367, 16384, 98
 579, 367, 16384, 98
 579, 367, 16384, 98
 579, 367, 16384, 98
 579, 367, 16384, 98
 579, 382, 16384, 98
 579, 385, 16384, 98
 579, 385, 16384, 98
 580, 385, 16384, 98
 580, 385, 16384, 98
 580, 385, 16384, 98
 580, 385, 16384, 98
 580, 385, 16384, 98
 580, 385, 16384, 98
 580, 385, 16384, 98
 580, 266, 16384, 98
 580, 282, 16384, 98
 580, 282, 16384, 98
 581, 282, 16384, 98
 581, 282, 16384, 98
 581, 282, 16384, 98
 581, 282, 16384, 98
 581, 282, 16384, 98
 581, 282, 16384, 98
 581, 300, 16384, 98
 581, 322, 16384, 98
 581, 313, 16384, 98
 582, 313, 16384, 98
 582, 313, 16384, 98
 582, 313, 16384, 98
 582, 313, 16384, 98
 582, 313, 16384, 98
 582, 313, 16384, 98
 582, 313, 16384, 98
 582, 308, 16384, 98
 582, 303, 16384, 98
 582, 303, 16384, 98
 583, 303, 16384, 98
 583, 303, 16384, 98
 583, 303, 16384, 98
 583, 303, 16384, 98
 583, 303, 16384, 98
 583, 303, 16384, 98
 583, 303, 16384, 98
 583, 308, 16384, 98
 583, 308, 16384, 98
 584, 308, 16384, 98
 584, 308, 16384, 98
 584, 308, 16384, 98
 584, 308, 16384, 98
 584, 308, 16384, 98
 584, 308, 16384, 98
 584, 308, 16384, 98
 584, 308, 16384, 98
 584, 276, 16384, 98
 584, 276, 16384, 98
 585, 277, 16384, 98
 585, 287, 16384, 98
 585, 287, 16384, 98
 585, 287, 16384, 98
 585, 287, 16384, 98
 585, 287, 16384, 98
 585, 287, 16384, 98
 585, 287, 16384, 98
 585, 244, 16384, 99
 585, 249, 16384, 98
 586, 249, 16384, 98
 586, 249, 16384, 98
 586, 249, 16384, 98
 586, 249, 16384, 98
 586, 249, 16384, 98
 586, 249, 16384, 98
 586, 249, 16384, 98
 586, 249, 16384, 98
 586, 245, 16384, 99
 586, 259, 16384, 98
 587, 261, 16384, 98
 587, 261, 16384, 98
 587, 261, 16384, 98
 587, 261, 16384, 98
 587, 261, 16384, 98
 587, 261, 16384, 98
 587, 261, 16384, 98
 587, 221, 16384, 99
 587, 228, 16384, 99
 588, 233, 16384, 99
 588, 233, 16384, 99
 588, 233, 16384, 99
 588, 233, 16384, 99
 588, 233, 16384, 99
 588, 233, 16384, 99
 588, 233, 16384, 99
 588, 233, 16384, 99
 588, 187, 16384, 99
 588, 193, 16384, 99
 589, 202, 16384, 99
 589, 238, 16384, 99
 589, 238, 16384, 99
 589, 238, 16384, 99
 589, 238, 16384, 99
 589, 238, 16384, 99
 589, 238, 16384, 99
 589, 238, 16384, 99
 589, 244, 16384, 99
 589, 244, 16384, 99
 590, 244, 16384, 99
 590, 244, 16384, 99
 590, 244, 16384, 99
 590, 244, 16384, 99
 590, 244, 16384, 99
 590, 244, 16384, 99
 590, 244, 16384, 99
 590, 244, 16384, 99
 590, 272, 16384, 98
 591, 277, 16384, 98
 591, 277, 16384, 98
 591, 277, 16384, 98
 591, 277, 16384, 98
 591, 277, 16384, 98
 591, 277, 16384, 98
 591, 277, 16384, 98
 591, 277, 16384, 98
 591, 277, 16384, 98
 591, 319, 16384, 98
 592, 308, 16384, 98
 592, 308, 16384, 98
 592, 308, 16384, 98
 592, 308, 16384, 98
 592, 308, 16384, 98
 592, 308, 16384, 98
 592, 308, 16384, 98
 592, 308, 16384, 98
 592, 308, 16384, 98
 592, 278, 16384, 98
 593, 278, 16384, 98
 593, 278, 16384, 98
 593, 278, 16384, 98
 593, 278, 16384, 98
 593, 278, 16384, 98
 593, 278, 16384, 98
 593, 278, 16384, 98
 593, 278, 16384, 98
 593, 272, 16384, 98
 594, 275, 16384, 98
 594, 275, 16384, 98
 594, 275, 16384, 98
 594, 275, 16384, 98
 594, 275, 16384, 98
 594, 275, 16384, 98
 594, 275, 16384, 98
 594, 275, 16384, 98
 594, 275, 16384, 98
 594, 293, 16384, 98
 595, 292, 16384, 98
 595, 292, 16384, 98
 595, 292, 16384, 98
 595, 292, 16384, 98
 595, 292, 16384, 98
 595, 292, 16384, 98
 595, 292, 16384, 98
 595, 292, 16384, 98
 595, 292, 16384, 98
 595, 288, 16384, 98
 596, 283, 16384, 98
 596, 283, 16384, 98
 596, 283, 16384, 98
 596, 283, 16384, 98
 596, 283, 16384, 98
 596, 283, 16384, 98
 596, 283, 16384, 98
 596, 283, 16384, 98
 596, 283, 16384, 98
 596, 344, 16384, 98
 597, 340, 16384, 98
 597, 338, 16384, 98
 597, 338, 16384, 98
 597, 338, 16384, 98
 597, 338, 16384, 98
 597, 338, 16384, 98
 597, 338, 16384, 98
 597, 338, 16384, 98
 597, 338, 16384, 98
 598, 346, 16384, 98
 598, 330, 16384, 98
 598, 330, 16384, 98
 598, 330, 16384, 98
 598, 330, 16384, 98
 598, 330, 16384, 98
 598, 330, 16384, 98
 598, 330, 16384, 98
 598, 330, 16384, 98
 598, 330, 16384, 98
 599, 293, 16384, 98
 599, 293, 16384, 98
 599, 293, 16384, 98
 599, 293, 16384, 98
 599, 293, 16384, 98
 599, 293, 16384, 98
 599, 293, 16384, 98
 599, 293, 16384, 98
 599, 293, 16384, 98
 599, 331, 16384, 98
 600, 318, 16384, 98
 600, 338, 16384, 98
 600, 338, 16384, 98
 600, 338, 16384, 98
 600, 338, 16384, 98
 600, 338, 16384, 98
 600, 338, 16384, 98
 600, 338, 16384, 98
 600, 338, 16384, 98
 601, 326, 16384, 98
 601, 319, 16384, 98
 601, 319, 16384, 98
 601, 319, 16384, 98
 601, 319, 16384, 98
 601, 319, 16384, 98
 601, 319, 16384, 98
 601, 319, 16384, 98
 601, 319, 16384, 98
 601, 319, 16384, 98
 602, 271, 16384, 98
 602, 255, 16384, 98
 602, 255, 16384, 98
 602, 255, 16384, 98
 602, 255, 16384, 98
 602, 255, 16384, 98
 602, 255, 16384, 98
 602, 255, 16384, 98
 602, 255, 16384, 98
 602, 255, 16384, 98
 603, 264, 16384, 98
 603, 231, 16384, 99
 603, 235, 16384, 99
 603, 235, 16384, 99
 603, 235, 16384, 99
 603, 235, 16384, 99
 603, 235, 16384, 99
 603, 235, 16384, 99
 603, 235, 16384, 99
 604, 204, 16384, 99
 604, 219, 16384, 99
 604, 211, 16384, 99
 604, 211, 16384, 99
 604, 211, 16384, 99
 604, 211, 16384, 99
 604, 211, 16384, 99
 604, 211, 16384, 99
 604, 211, 16384, 99
 604, 211, 16384, 99
 605, 202, 16384, 99
 605, 186, 16384, 99
 605, 197, 16384, 99
 605, 197, 16384, 99
 605, 197, 16384, 99
 605, 197, 16384, 99
 605, 197, 16384, 99
 605, 197, 16384, 99
 605, 197, 16384, 99
 605, 197, 16384, 99
 606, 148, 16384, 99
 606, 182, 16384, 99
 606, 182, 16384, 99
 606, 182, 16384, 99
 606, 182, 16384, 99
 606, 182, 16384, 99
 606, 182, 16384, 99
 606, 182, 16384, 99
 606, 182, 16384, 99
 606, 182, 16384, 99
 607, 180, 16384, 99
 607, 161, 16384, 99
 607, 154, 16384, 99
 607, 154, 16384, 99
 607, 154, 16384, 99
 607, 154, 16384, 99
 607, 154, 16384, 99
 607, 154, 16384, 99
 607, 154, 16384, 99
 607, 154, 16384, 99
 608, 146, 16384, 99
 608, 153, 16384, 99
 608, 152, 16384, 99
 608, 152, 16384, 99
 608, 152, 16384, 99
 608, 152, 16384, 99
 608, 152, 16384, 99
 608, 152, 16384, 99
 608, 152, 16384, 99
 609, 152, 16384, 99
 609, 176, 16384, 99
 609, 172, 16384, 99
 609, 186, 16384, 99
 609, 186, 16384, 99
 609, 186, 16384, 99
 609, 186, 16384, 99
 609, 186, 16384, 99
 609, 186, 16384, 99
 609, 186, 16384, 99
 610, 186, 16384, 99
 610, 171, 16384, 99
 610, 149, 16384, 99
 610, 164, 16384, 99
 610, 164, 16384, 99
 610, 164, 16384, 99
 610, 164, 16384, 99
 610, 164, 16384, 99
 610, 164, 16384, 99
 610, 164, 16384, 99
 611, 164, 16384, 99
 611, 151, 16384, 99
 611, 152, 16384, 99
 611, 152, 16384, 99
 611, 152, 16384, 99
 611, 152, 16384, 99
 611, 152, 16384, 99
 611, 152, 16384, 99
 611, 152, 16384, 99
 611, 152, 16384, 99
 612, 140, 16384, 99
 612, 139, 16384, 99
 612, 140, 16384, 99
 612, 133, 16384, 99
 612, 133, 16384, 99
 612, 133, 16384, 99
 612, 133, 16384, 99
 612, 133, 16384, 99
 612, 133, 16384, 99
 613, 133, 16384, 99
 613, 144, 16384, 99
 613, 169, 16384, 99
 613, 169, 16384, 99
 613, 169, 16384, 99
 613, 169, 16384, 99
 613, 169, 16384, 99
 613, 169, 16384, 99
 613, 169, 16384, 99
 613, 169, 16384, 99
 614, 169, 16384, 99
