uptime_s,free_mb,total_mb,percent,tensor_layers,metal_broken
 2971, 12123, 12124, 100,-1,0
 2971, 12123, 12124, 100,-1,0
 2971, 12123, 12124, 100,-1,0
 2971, 12123, 12124, 100,-1,0
 2971, 12123, 12124, 100,-1,0
 2971, 12123, 12124, 100,-1,0
 2972, 12123, 12124, 100,-1,0
 2972, 12123, 12124, 100,-1,0
 2972, 12123, 12124, 100,-1,0
 2972, 12123, 12124, 100,-1,0
 2972, 12123, 12124, 100,-1,0
 2972, 12123, 12124, 100,-1,0
 2972, 12123, 12124, 100,-1,0
 2972, 12123, 12124, 100,-1,0
 2972, 12123, 12124, 100,-1,0
 2972, 12123, 12124, 100,-1,0
 2973, 12123, 12124, 100,-1,0
 2973, 12123, 12124, 100,-1,0
 2973, 12123, 12124, 100,-1,0
 2973, 12123, 12124, 100,-1,0
 2973, 12123, 12124, 100,-1,0
 2973, 12123, 12124, 100,-1,0
 2973, 12123, 12124, 100,-1,0
 2973, 12123, 12124, 100,-1,0
 2973, 12123, 12124, 100,-1,0
 2973, 12123, 12124, 100,-1,0
 2974, 12123, 12124, 100,-1,0
 2974, 12123, 12124, 100,-1,0
 2974, 12123, 12124, 100,-1,0
 2974, 12123, 12124, 100,-1,0
 2974, 12123, 12124, 100,-1,0
 2974, 12123, 12124, 100,-1,0
 2974, 12123, 12124, 100,-1,0
 2974, 12123, 12124, 100,-1,0
 2974, 12123, 12124, 100,-1,0
 2975, 12123, 12124, 100,-1,0
 2975, 12123, 12124, 100,-1,0
 2975, 12123, 12124, 100,-1,0
 2975, 12123, 12124, 100,-1,0
 2975, 12123, 12124, 100,-1,0
 2975, 12123, 12124, 100,-1,0
 2975, 12123, 12124, 100,-1,0
 2975, 12123, 12124, 100,-1,0
 2975, 12123, 12124, 100,-1,0
 2975, 12123, 12124, 100,-1,0
 2976, 12123, 12124, 100,-1,0
 2976, 12123, 12124, 100,-1,0
 2976, 12123, 12124, 100,-1,0
 2976, 12123, 12124, 100,-1,0
 2976, 12123, 12124, 100,-1,0
 2976, 12123, 12124, 100,-1,0
 2976, 12123, 12124, 100,-1,0
 2976, 12123, 12124, 100,-1,0
 2976, 12123, 12124, 100,-1,0
 2976, 12123, 12124, 100,-1,0
 2977, 12123, 12124, 100,-1,0
 2977, 12123, 12124, 100,-1,0
 2977, 12123, 12124, 100,-1,0
 2977, 12123, 12124, 100,-1,0
 2977, 12123, 12124, 100,-1,0
 2977, 12123, 12124, 100,-1,0
 2977, 12123, 12124, 100,-1,0
 2977, 12123, 12124, 100,-1,0
 2977, 12123, 12124, 100,-1,0
 2977, 12123, 12124, 100,-1,0
 2978, 12123, 12124, 100,-1,0
 2978, 12123, 12124, 100,-1,0
 2978, 12123, 12124, 100,-1,0
 2978, 12123, 12124, 100,-1,0
 2978, 12123, 12124, 100,-1,0
 2978, 12123, 12124, 100,-1,0
 2978, 12123, 12124, 100,-1,0
 2978, 12123, 12124, 100,-1,0
 2978, 12123, 12124, 100,-1,0
 2978, 12123, 12124, 100,-1,0
 2979, 12123, 12124, 100,-1,0
 2979, 12123, 12124, 100,-1,0
 2979, 12123, 12124, 100,-1,0
 2979, 12123, 12124, 100,-1,0
 2979, 12123, 12124, 100,-1,0
 2979, 12123, 12124, 100,-1,0
 2979, 12123, 12124, 100,-1,0
 2979, 12123, 12124, 100,-1,0
 2979, 12123, 12124, 100,-1,0
 2979, 12123, 12124, 100,-1,0
 2980, 12123, 12124, 100,-1,0
 2980, 12123, 12124, 100,-1,0
 2980, 12123, 12124, 100,-1,0
 2980, 12123, 12124, 100,-1,0
 2980, 12123, 12124, 100,-1,0
 2980, 12123, 12124, 100,-1,0
 2980, 12123, 12124, 100,-1,0
 2980, 12123, 12124, 100,-1,0
 2980, 12123, 12124, 100,-1,0
 2981, 12123, 12124, 100,-1,0
 2981, 12123, 12124, 100,-1,0
 2981, 12123, 12124, 100,-1,0
 2981, 12123, 12124, 100,-1,0
 2981, 12123, 12124, 100,-1,0
 2981, 12123, 12124, 100,-1,0
 2981, 12123, 12124, 100,-1,0
 2981, 12123, 12124, 100,-1,0
 2981, 12123, 12124, 100,-1,0
 2981, 12123, 12124, 100,-1,0
 2982, 12123, 12124, 100,-1,0
 2982, 12123, 12124, 100,-1,0
 2982, 12123, 12124, 100,-1,0
 2982, 12123, 12124, 100,-1,0
 2982, 12123, 12124, 100,-1,0
 2982, 12123, 12124, 100,-1,0
 2982, 12123, 12124, 100,-1,0
 2982, 12123, 12124, 100,-1,0
 2982, 12123, 12124, 100,-1,0
 2982, 12123, 12124, 100,-1,0
 2983, 12123, 12124, 100,-1,0
 2983, 12123, 12124, 100,-1,0
 2983, 12123, 12124, 100,-1,0
 2983, 12123, 12124, 100,-1,0
 2983, 12123, 12124, 100,-1,0
 2983, 12123, 12124, 100,-1,0
 2983, 12123, 12124, 100,-1,0
 2983, 12123, 12124, 100,-1,0
 2983, 12123, 12124, 100,-1,0
 2983, 12123, 12124, 100,-1,0
 2984, 12123, 12124, 100,-1,0
 2984, 12123, 12124, 100,-1,0
 2984, 12123, 12124, 100,-1,0
 2984, 12123, 12124, 100,-1,0
 2984, 12123, 12124, 100,-1,0
 2984, 12123, 12124, 100,-1,0
 2984, 12123, 12124, 100,-1,0
 2984, 12123, 12124, 100,-1,0
 2984, 12123, 12124, 100,-1,0
 2984, 12123, 12124, 100,-1,0
 2985, 12123, 12124, 100,-1,0
 2985, 12123, 12124, 100,-1,0
 2985, 12123, 12124, 100,-1,0
 2985, 12123, 12124, 100,-1,0
 2985, 12123, 12124, 100,-1,0
 2985, 12123, 12124, 100,-1,0
 2985, 12123, 12124, 100,-1,0
 2985, 12123, 12124, 100,-1,0
 2985, 12123, 12124, 100,-1,0
 2985, 12123, 12124, 100,-1,0
 2986, 12123, 12124, 100,-1,0
 2986, 12123, 12124, 100,-1,0
 2986, 12123, 12124, 100,-1,0
 2986, 12123, 12124, 100,-1,0
 2986, 12123, 12124, 100,-1,0
 2986, 12123, 12124, 100,-1,0
 2986, 12123, 12124, 100,-1,0
 2986, 12123, 12124, 100,-1,0
 2986, 12123, 12124, 100,-1,0
 2987, 12123, 12124, 100,-1,0
 2987, 12123, 12124, 100,-1,0
 2987, 12123, 12124, 100,-1,0
 2987, 12123, 12124, 100,-1,0
 2987, 12123, 12124, 100,-1,0
 2987, 12123, 12124, 100,-1,0
 2987, 12123, 12124, 100,-1,0
 2987, 12123, 12124, 100,-1,0
 2987, 12123, 12124, 100,-1,0
 2987, 12123, 12124, 100,-1,0
 2988, 12123, 12124, 100,-1,0
 2988, 12123, 12124, 100,-1,0
 2988, 12123, 12124, 100,-1,0
 2988, 12123, 12124, 100,-1,0
 2988, 12123, 12124, 100,-1,0
 2988, 12123, 12124, 100,-1,0
 2988, 12123, 12124, 100,-1,0
 2988, 12123, 12124, 100,-1,0
 2988, 12123, 12124, 100,-1,0
 2988, 12123, 12124, 100,-1,0
 2989, 12123, 12124, 100,-1,0
 2989, 12123, 12124, 100,-1,0
 2989, 12123, 12124, 100,-1,0
 2989, 12123, 12124, 100,-1,0
 2989, 12123, 12124, 100,-1,0
 2989, 12123, 12124, 100,-1,0
 2989, 12123, 12124, 100,-1,0
 2989, 12123, 12124, 100,-1,0
 2989, 12123, 12124, 100,-1,0
 2989, 12123, 12124, 100,-1,0
 2990, 12123, 12124, 100,-1,0
 2990, 12123, 12124, 100,-1,0
 2990, 12123, 12124, 100,-1,0
 2990, 12123, 12124, 100,-1,0
 2990, 12123, 12124, 100,-1,0
 2990, 12123, 12124, 100,-1,0
 2990, 12123, 12124, 100,-1,0
 2990, 12123, 12124, 100,-1,0
 2990, 12123, 12124, 100,-1,0
 2990, 12123, 12124, 100,-1,0
 2991, 12123, 12124, 100,-1,0
 2991, 12123, 12124, 100,-1,0
 2991, 12123, 12124, 100,-1,0
 2991, 12123, 12124, 100,-1,0
 2991, 12123, 12124, 100,-1,0
 2991, 12123, 12124, 100,-1,0
 2991, 12123, 12124, 100,-1,0
 2991, 12123, 12124, 100,-1,0
 2991, 12123, 12124, 100,-1,0
 2991, 12123, 12124, 100,-1,0
 2992, 12123, 12124, 100,-1,0
 2992, 12123, 12124, 100,-1,0
 2992, 12123, 12124, 100,-1,0
 2992, 12123, 12124, 100,-1,0
 2992, 12123, 12124, 100,-1,0
 2992, 12123, 12124, 100,-1,0
 2992, 12123, 12124, 100,-1,0
 2992, 12123, 12124, 100,-1,0
 2992, 12123, 12124, 100,-1,0
 2992, 12123, 12124, 100,-1,0
 2993, 12123, 12124, 100,-1,0
 2993, 12123, 12124, 100,-1,0
 2993, 12123, 12124, 100,-1,0
 2993, 12123, 12124, 100,-1,0
 2993, 12123, 12124, 100,-1,0
 2993, 12123, 12124, 100,-1,0
 2993, 12123, 12124, 100,-1,0
 2993, 12123, 12124, 100,-1,0
 2993, 12123, 12124, 100,-1,0
 2993, 12123, 12124, 100,-1,0
 2994, 12123, 12124, 100,-1,0
 2994, 12123, 12124, 100,-1,0
 2994, 12123, 12124, 100,-1,0
 2994, 12123, 12124, 100,-1,0
 2994, 12123, 12124, 100,-1,0
 2994, 12123, 12124, 100,-1,0
 2994, 12123, 12124, 100,-1,0
 2994, 12123, 12124, 100,-1,0
 2994, 12123, 12124, 100,-1,0
 2995, 12123, 12124, 100,-1,0
 2995, 12123, 12124, 100,-1,0
 2995, 12123, 12124, 100,-1,0
 2995, 12123, 12124, 100,-1,0
 2995, 12123, 12124, 100,-1,0
 2995, 12123, 12124, 100,-1,0
 2995, 12123, 12124, 100,-1,0
 2995, 12123, 12124, 100,-1,0
 2995, 12123, 12124, 100,-1,0
 2995, 12123, 12124, 100,-1,0
 2996, 12123, 12124, 100,-1,0
 2996, 12123, 12124, 100,-1,0
 2996, 12123, 12124, 100,-1,0
 2996, 12123, 12124, 100,-1,0
 2996, 12123, 12124, 100,-1,0
 2996, 12123, 12124, 100,-1,0
 2996, 12123, 12124, 100,-1,0
 2996, 12123, 12124, 100,-1,0
 2996, 12123, 12124, 100,-1,0
 2997, 12123, 12124, 100,-1,0
 2997, 12123, 12124, 100,-1,0
 2997, 12123, 12124, 100,-1,0
 2997, 12123, 12124, 100,-1,0
 2997, 12123, 12124, 100,-1,0
 2997, 12123, 12124, 100,-1,0
 2997, 12123, 12124, 100,-1,0
 2997, 12123, 12124, 100,-1,0
 2997, 12123, 12124, 100,-1,0
 2997, 12123, 12124, 100,-1,0
 2998, 12123, 12124, 100,-1,0
 2998, 12123, 12124, 100,-1,0
 2998, 12123, 12124, 100,-1,0
 2998, 12123, 12124, 100,-1,0
 2998, 12123, 12124, 100,-1,0
 2998, 12123, 12124, 100,-1,0
 2998, 12123, 12124, 100,-1,0
 2998, 12123, 12124, 100,-1,0
 2998, 12123, 12124, 100,-1,0
 2998, 12123, 12124, 100,-1,0
 2999, 12123, 12124, 100,-1,0
 2999, 12123, 12124, 100,-1,0
 2999, 12123, 12124, 100,-1,0
 2999, 12123, 12124, 100,-1,0
 2999, 12123, 12124, 100,-1,0
 2999, 12123, 12124, 100,-1,0
 2999, 12123, 12124, 100,-1,0
 2999, 12123, 12124, 100,-1,0
 2999, 12123, 12124, 100,-1,0
 3000, 12123, 12124, 100,-1,0
 3000, 12123, 12124, 100,-1,0
 3000, 12123, 12124, 100,-1,0
 3000, 12123, 12124, 100,-1,0
 3000, 12123, 12124, 100,-1,0
 3000, 12123, 12124, 100,-1,0
 3000, 12123, 12124, 100,-1,0
 3000, 12123, 12124, 100,-1,0
 3000, 12123, 12124, 100,-1,0
 3000, 12123, 12124, 100,-1,0
 3001, 12123, 12124, 100,-1,0
 3001, 12123, 12124, 100,-1,0
 3001, 12123, 12124, 100,-1,0
 3001, 12123, 12124, 100,-1,0
 3001, 12123, 12124, 100,-1,0
 3001, 12123, 12124, 100,-1,0
 3001, 12123, 12124, 100,-1,0
 3001, 12123, 12124, 100,-1,0
 3001, 12123, 12124, 100,-1,0
 3001, 12123, 12124, 100,-1,0
 3002, 12123, 12124, 100,-1,0
 3002, 12123, 12124, 100,-1,0
 3002, 12123, 12124, 100,-1,0
 3002, 12123, 12124, 100,-1,0
 3002, 12123, 12124, 100,-1,0
 3002, 12123, 12124, 100,-1,0
 3002, 12123, 12124, 100,-1,0
 3002, 12123, 12124, 100,-1,0
 3002, 12123, 12124, 100,-1,0
 3002, 12123, 12124, 100,-1,0
 3003, 12123, 12124, 100,-1,0
 3003, 12123, 12124, 100,-1,0
 3003, 12123, 12124, 100,-1,0
 3003, 12123, 12124, 100,-1,0
 3003, 12123, 12124, 100,-1,0
 3003, 12123, 12124, 100,-1,0
 3003, 12123, 12124, 100,-1,0
 3003, 12123, 12124, 100,-1,0
 3003, 12123, 12124, 100,-1,0
 3003, 12123, 12124, 100,-1,0
 3004, 12123, 12124, 100,-1,0
 3004, 12123, 12124, 100,-1,0
 3004, 12123, 12124, 100,-1,0
 3004, 12123, 12124, 100,-1,0
 3004, 12123, 12124, 100,-1,0
 3004, 12123, 12124, 100,-1,0
 3004, 12123, 12124, 100,-1,0
 3004, 12123, 12124, 100,-1,0
 3004, 12123, 12124, 100,-1,0
 3005, 12123, 12124, 100,-1,0
 3005, 12123, 12124, 100,-1,0
 3005, 12123, 12124, 100,-1,0
 3005, 12123, 12124, 100,-1,0
 3005, 12123, 12124, 100,-1,0
 3005, 12123, 12124, 100,-1,0
 3005, 12123, 12124, 100,-1,0
 3005, 12123, 12124, 100,-1,0
 3005, 12123, 12124, 100,-1,0
 3005, 12123, 12124, 100,-1,0
 3006, 12123, 12124, 100,-1,0
 3006, 12123, 12124, 100,-1,0
 3006, 12123, 12124, 100,-1,0
 3006, 12123, 12124, 100,-1,0
 3006, 12123, 12124, 100,-1,0
 3006, 12123, 12124, 100,-1,0
 3006, 12123, 12124, 100,-1,0
 3006, 12123, 12124, 100,-1,0
 3006, 12123, 12124, 100,-1,0
 3006, 12123, 12124, 100,-1,0
 3007, 12123, 12124, 100,-1,0
 3007, 12123, 12124, 100,-1,0
 3007, 12123, 12124, 100,-1,0
 3007, 12123, 12124, 100,-1,0
 3007, 12123, 12124, 100,-1,0
 3007, 12123, 12124, 100,-1,0
 3007, 12123, 12124, 100,-1,0
 3007, 12123, 12124, 100,-1,0
 3007, 12123, 12124, 100,-1,0
 3007, 12123, 12124, 100,-1,0
 3008, 12123, 12124, 100,-1,0
 3008, 12123, 12124, 100,-1,0
 3008, 12123, 12124, 100,-1,0
 3008, 12123, 12124, 100,-1,0
 3008, 12123, 12124, 100,-1,0
 3008, 12123, 12124, 100,-1,0
 3008, 12123, 12124, 100,-1,0
 3008, 12123, 12124, 100,-1,0
 3008, 12123, 12124, 100,-1,0
 3008, 12123, 12124, 100,-1,0
 3009, 12123, 12124, 100,-1,0
 3009, 12123, 12124, 100,-1,0
 3009, 12123, 12124, 100,-1,0
 3009, 12123, 12124, 100,-1,0
 3009, 12123, 12124, 100,-1,0
 3009, 12123, 12124, 100,-1,0
 3009, 12123, 12124, 100,-1,0
 3009, 12123, 12124, 100,-1,0
 3009, 12123, 12124, 100,-1,0
 3010, 12123, 12124, 100,-1,0
 3010, 12123, 12124, 100,-1,0
 3010, 12123, 12124, 100,-1,0
 3010, 12123, 12124, 100,-1,0
 3010, 12123, 12124, 100,-1,0
 3010, 12123, 12124, 100,-1,0
 3010, 12123, 12124, 100,-1,0
 3010, 12123, 12124, 100,-1,0
 3010, 12123, 12124, 100,-1,0
 3010, 12123, 12124, 100,-1,0
 3011, 12123, 12124, 100,-1,0
 3011, 12123, 12124, 100,-1,0
 3011, 12123, 12124, 100,-1,0
 3011, 12123, 12124, 100,-1,0
 3011, 12123, 12124, 100,-1,0
 3011, 12123, 12124, 100,-1,0
 3011, 12123, 12124, 100,-1,0
 3011, 12123, 12124, 100,-1,0
 3011, 12123, 12124, 100,-1,0
 3011, 12123, 12124, 100,-1,0
 3012, 12123, 12124, 100,-1,0
 3012, 12123, 12124, 100,-1,0
 3012, 12123, 12124, 100,-1,0
 3012, 12123, 12124, 100,-1,0
 3012, 12123, 12124, 100,-1,0
 3012, 12123, 12124, 100,-1,0
 3012, 12123, 12124, 100,-1,0
 3012, 12123, 12124, 100,-1,0
 3012, 12123, 12124, 100,-1,0
 3012, 12123, 12124, 100,-1,0
 3013, 12123, 12124, 100,-1,0
 3013, 12123, 12124, 100,-1,0
 3013, 12123, 12124, 100,-1,0
 3013, 12123, 12124, 100,-1,0
 3013, 12123, 12124, 100,-1,0
 3013, 12123, 12124, 100,-1,0
 3013, 12123, 12124, 100,-1,0
 3013, 12123, 12124, 100,-1,0
 3013, 12123, 12124, 100,-1,0
 3013, 12123, 12124, 100,-1,0
 3014, 12123, 12124, 100,-1,0
 3014, 12123, 12124, 100,-1,0
 3014, 12123, 12124, 100,-1,0
 3014, 12123, 12124, 100,-1,0
 3014, 12123, 12124, 100,-1,0
 3014, 12123, 12124, 100,-1,0
 3014, 12123, 12124, 100,-1,0
 3014, 12123, 12124, 100,-1,0
 3014, 12123, 12124, 100,-1,0
 3015, 12123, 12124, 100,-1,0
 3015, 12123, 12124, 100,-1,0
 3015, 12123, 12124, 100,-1,0
 3015, 12123, 12124, 100,-1,0
 3015, 12123, 12124, 100,-1,0
 3015, 12123, 12124, 100,-1,0
 3015, 12123, 12124, 100,-1,0
 3015, 12123, 12124, 100,-1,0
 3015, 12123, 12124, 100,-1,0
 3015, 12123, 12124, 100,-1,0
 3016, 12123, 12124, 100,-1,0
 3016, 12123, 12124, 100,-1,0
 3016, 12123, 12124, 100,-1,0
 3016, 12123, 12124, 100,-1,0
 3016, 12123, 12124, 100,-1,0
 3016, 12123, 12124, 100,-1,0
 3016, 12123, 12124, 100,-1,0
 3016, 12123, 12124, 100,-1,0
 3016, 12123, 12124, 100,-1,0
 3016, 12123, 12124, 100,-1,0
 3017, 12123, 12124, 100,-1,0
 3017, 12123, 12124, 100,-1,0
 3017, 12123, 12124, 100,-1,0
 3017, 12123, 12124, 100,-1,0
 3017, 12123, 12124, 100,-1,0
 3017, 12123, 12124, 100,-1,0
 3017, 12123, 12124, 100,-1,0
 3017, 12123, 12124, 100,-1,0
 3017, 12123, 12124, 100,-1,0
 3017, 12123, 12124, 100,-1,0
 3018, 12123, 12124, 100,-1,0
 3018, 12123, 12124, 100,-1,0
 3018, 12123, 12124, 100,-1,0
 3018, 12123, 12124, 100,-1,0
 3018, 12123, 12124, 100,-1,0
 3018, 12123, 12124, 100,-1,0
 3018, 12123, 12124, 100,-1,0
 3018, 12123, 12124, 100,-1,0
 3018, 12123, 12124, 100,-1,0
 3018, 12123, 12124, 100,-1,0
 3019, 12123, 12124, 100,-1,0
 3019, 12123, 12124, 100,-1,0
 3019, 12123, 12124, 100,-1,0
 3019, 12123, 12124, 100,-1,0
 3019, 12123, 12124, 100,-1,0
 3019, 12123, 12124, 100,-1,0
 3019, 12123, 12124, 100,-1,0
 3019, 12123, 12124, 100,-1,0
 3019, 12123, 12124, 100,-1,0
 3020, 12123, 12124, 100,-1,0
 3020, 12123, 12124, 100,-1,0
 3020, 12123, 12124, 100,-1,0
 3020, 12123, 12124, 100,-1,0
 3020, 12123, 12124, 100,-1,0
 3020, 12123, 12124, 100,-1,0
 3020, 12123, 12124, 100,-1,0
 3020, 12123, 12124, 100,-1,0
 3020, 12123, 12124, 100,-1,0
 3020, 12123, 12124, 100,-1,0
 3021, 12123, 12124, 100,-1,0
 3021, 12123, 12124, 100,-1,0
 3021, 12123, 12124, 100,-1,0
 3021, 12123, 12124, 100,-1,0
 3021, 12123, 12124, 100,-1,0
 3021, 12123, 12124, 100,-1,0
 3021, 12123, 12124, 100,-1,0
 3021, 12123, 12124, 100,-1,0
 3021, 12123, 12124, 100,-1,0
 3021, 12123, 12124, 100,-1,0
 3022, 12123, 12124, 100,-1,0
 3022, 12123, 12124, 100,-1,0
 3022, 12123, 12124, 100,-1,0
 3022, 12123, 12124, 100,-1,0
 3022, 12123, 12124, 100,-1,0
 3022, 12123, 12124, 100,-1,0
 3022, 12123, 12124, 100,-1,0
 3022, 12123, 12124, 100,-1,0
 3022, 12123, 12124, 100,-1,0
 3022, 12123, 12124, 100,-1,0
 3023, 12123, 12124, 100,-1,0
 3023, 12123, 12124, 100,-1,0
 3023, 12123, 12124, 100,-1,0
 3023, 12123, 12124, 100,-1,0
 3023, 12123, 12124, 100,-1,0
 3023, 12123, 12124, 100,-1,0
 3023, 12123, 12124, 100,-1,0
 3023, 12123, 12124, 100,-1,0
 3023, 12123, 12124, 100,-1,0
 3023, 12123, 12124, 100,-1,0
 3024, 12123, 12124, 100,-1,0
 3024, 12123, 12124, 100,-1,0
 3024, 12123, 12124, 100,-1,0
 3024, 12123, 12124, 100,-1,0
 3024, 12123, 12124, 100,-1,0
 3024, 12123, 12124, 100,-1,0
 3024, 12123, 12124, 100,-1,0
 3024, 12123, 12124, 100,-1,0
 3024, 12123, 12124, 100,-1,0
 3025, 12123, 12124, 100,-1,0
 3025, 12123, 12124, 100,-1,0
 3025, 12123, 12124, 100,-1,0
 3025, 12123, 12124, 100,-1,0
 3025, 12123, 12124, 100,-1,0
 3025, 12123, 12124, 100,-1,0
 3025, 12123, 12124, 100,-1,0
 3025, 12123, 12124, 100,-1,0
 3025, 12123, 12124, 100,-1,0
 3025, 12123, 12124, 100,-1,0
 3026, 12123, 12124, 100,-1,0
 3026, 12123, 12124, 100,-1,0
 3026, 12123, 12124, 100,-1,0
 3026, 12123, 12124, 100,-1,0
 3026, 12123, 12124, 100,-1,0
 3026, 12123, 12124, 100,-1,0
 3026, 12123, 12124, 100,-1,0
 3026, 12123, 12124, 100,-1,0
 3026, 12123, 12124, 100,-1,0
 3026, 12123, 12124, 100,-1,0
 3027, 12123, 12124, 100,-1,0
 3027, 12123, 12124, 100,-1,0
 3027, 12123, 12124, 100,-1,0
 3027, 12123, 12124, 100,-1,0
 3027, 12123, 12124, 100,-1,0
 3027, 12123, 12124, 100,-1,0
 3027, 12123, 12124, 100,-1,0
 3027, 12123, 12124, 100,-1,0
 3027, 12123, 12124, 100,-1,0
 3028, 12123, 12124, 100,-1,0
 3028, 12123, 12124, 100,-1,0
 3028, 12123, 12124, 100,-1,0
 3028, 12123, 12124, 100,-1,0
 3028, 12123, 12124, 100,-1,0
 3028, 12123, 12124, 100,-1,0
 3028, 12123, 12124, 100,-1,0
 3028, 12123, 12124, 100,-1,0
 3028, 12123, 12124, 100,-1,0
 3029, 12123, 12124, 100,-1,0
 3029, 12123, 12124, 100,-1,0
 3029, 12123, 12124, 100,-1,0
 3029, 12123, 12124, 100,-1,0
 3029, 12123, 12124, 100,-1,0
 3029, 12123, 12124, 100,-1,0
 3029, 12123, 12124, 100,-1,0
 3029, 12123, 12124, 100,-1,0
 3029, 12123, 12124, 100,-1,0
 3030, 12123, 12124, 100,-1,0
 3030, 12123, 12124, 100,-1,0
 3030, 12123, 12124, 100,-1,0
 3030, 12123, 12124, 100,-1,0
 3030, 12123, 12124, 100,-1,0
 3030, 12123, 12124, 100,-1,0
 3030, 12123, 12124, 100,-1,0
 3030, 12123, 12124, 100,-1,0
 3030, 12123, 12124, 100,-1,0
 3030, 12123, 12124, 100,-1,0
 3031, 12123, 12124, 100,-1,0
 3031, 12123, 12124, 100,-1,0
 3031, 12123, 12124, 100,-1,0
 3031, 12123, 12124, 100,-1,0
 3031, 12123, 12124, 100,-1,0
 3031, 12123, 12124, 100,-1,0
 3031, 12123, 12124, 100,-1,0
 3031, 12123, 12124, 100,-1,0
 3031, 12123, 12124, 100,-1,0
 3031, 12123, 12124, 100,-1,0
 3032, 12123, 12124, 100,-1,0
 3032, 12123, 12124, 100,-1,0
 3032, 12123, 12124, 100,-1,0
 3032, 12123, 12124, 100,-1,0
 3032, 12123, 12124, 100,-1,0
 3032, 12123, 12124, 100,-1,0
 3032, 12123, 12124, 100,-1,0
 3032, 12123, 12124, 100,-1,0
 3032, 12123, 12124, 100,-1,0
 3032, 12123, 12124, 100,-1,0
 3033, 12123, 12124, 100,-1,0
 3033, 12123, 12124, 100,-1,0
 3033, 12123, 12124, 100,-1,0
 3033, 12123, 12124, 100,-1,0
 3033, 12123, 12124, 100,-1,0
 3033, 12123, 12124, 100,-1,0
 3033, 12123, 12124, 100,-1,0
 3033, 12123, 12124, 100,-1,0
 3033, 12123, 12124, 100,-1,0
 3034, 12123, 12124, 100,-1,0
 3034, 12123, 12124, 100,-1,0
 3034, 12123, 12124, 100,-1,0
 3034, 12123, 12124, 100,-1,0
 3034, 12123, 12124, 100,-1,0
 3034, 12123, 12124, 100,-1,0
 3034, 12123, 12124, 100,-1,0
 3034, 12123, 12124, 100,-1,0
 3034, 12123, 12124, 100,-1,0
 3034, 12123, 12124, 100,-1,0
 3035, 12123, 12124, 100,-1,0
 3035, 12123, 12124, 100,-1,0
 3035, 12123, 12124, 100,-1,0
 3035, 12123, 12124, 100,-1,0
 3035, 12123, 12124, 100,-1,0
 3035, 12123, 12124, 100,-1,0
 3035, 12123, 12124, 100,-1,0
 3035, 12123, 12124, 100,-1,0
 3035, 12123, 12124, 100,-1,0
 3035, 12123, 12124, 100,-1,0
 3036, 12123, 12124, 100,-1,0
 3036, 12123, 12124, 100,-1,0
 3036, 12123, 12124, 100,-1,0
 3036, 12123, 12124, 100,-1,0
 3036, 12123, 12124, 100,-1,0
 3036, 12123, 12124, 100,-1,0
 3036, 12123, 12124, 100,-1,0
 3036, 12123, 12124, 100,-1,0
 3036, 12123, 12124, 100,-1,0
 3036, 12123, 12124, 100,-1,0
 3037, 12123, 12124, 100,-1,0
 3037, 12123, 12124, 100,-1,0
 3037, 12123, 12124, 100,-1,0
 3037, 12123, 12124, 100,-1,0
 3037, 12123, 12124, 100,-1,0
 3037, 12123, 12124, 100,-1,0
 3037, 12123, 12124, 100,-1,0
 3037, 12123, 12124, 100,-1,0
 3037, 12123, 12124, 100,-1,0
 3038, 12123, 12124, 100,-1,0
 3038, 12123, 12124, 100,-1,0
 3038, 12123, 12124, 100,-1,0
 3038, 12123, 12124, 100,-1,0
 3038, 12123, 12124, 100,-1,0
 3038, 12123, 12124, 100,-1,0
 3038, 12123, 12124, 100,-1,0
 3038, 12123, 12124, 100,-1,0
 3038, 12123, 12124, 100,-1,0
 3038, 12123, 12124, 100,-1,0
 3039, 12123, 12124, 100,-1,0
 3039, 12123, 12124, 100,-1,0
 3039, 12123, 12124, 100,-1,0
 3039, 12123, 12124, 100,-1,0
 3039, 12123, 12124, 100,-1,0
 3039, 12123, 12124, 100,-1,0
 3039, 12123, 12124, 100,-1,0
 3039, 12123, 12124, 100,-1,0
 3039, 12123, 12124, 100,-1,0
 3039, 12123, 12124, 100,-1,0
 3040, 12123, 12124, 100,-1,0
 3040, 12123, 12124, 100,-1,0
 3040, 12123, 12124, 100,-1,0
 3040, 12123, 12124, 100,-1,0
 3040, 12123, 12124, 100,-1,0
 3040, 12123, 12124, 100,-1,0
 3040, 12123, 12124, 100,-1,0
 3040, 12123, 12124, 100,-1,0
 3040, 12123, 12124, 100,-1,0
 3040, 12123, 12124, 100,-1,0
 3041, 12123, 12124, 100,-1,0
 3041, 12123, 12124, 100,-1,0
 3041, 12123, 12124, 100,-1,0
 3041, 12123, 12124, 100,-1,0
 3041, 12123, 12124, 100,-1,0
 3041, 12123, 12124, 100,-1,0
 3041, 12123, 12124, 100,-1,0
 3041, 12123, 12124, 100,-1,0
 3041, 12123, 12124, 100,-1,0
 3041, 12123, 12124, 100,-1,0
 3042, 12123, 12124, 100,-1,0
 3042, 12123, 12124, 100,-1,0
 3042, 12123, 12124, 100,-1,0
 3042, 12123, 12124, 100,-1,0
 3042, 12123, 12124, 100,-1,0
 3042, 12123, 12124, 100,-1,0
 3042, 12123, 12124, 100,-1,0
 3042, 12123, 12124, 100,-1,0
